다발지식별자,다발지그룹식별자,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6430145,2018045,1130510200,111211002,서울 서울강북2,서울특별시 강북구 번동(수유역 2번출구 부근),7,9,0,5,4,0,127.0266639,37.63793906,"{""type"":""Polygon"",""coordinates"":[[[127.03004791,37.63795259],[127.03003355,37.63818708],[127.02999355,37.63841969],[127.02992821,37.63864864],[127.02983802,37.63887218],[127.02972368,37.63908863],[127.02958605,37.63929633],[127.02942617,37.63949370],[127.02924527,37.63967924],[127.02904473,37.63985153],[127.02882606,37.64000927],[127.02859094,37.64015125],[127.02834115,37.64027640],[127.02807859,37.64038376],[127.02780526,37.64047251],[127.02752325,37.64054198],[127.02723470,37.64059163],[127.02694180,37.64062110],[127.02664678,37.64063016],[127.02635190,37.64061874],[127.02605939,37.64058692],[127.02577148,37.64053495],[127.02549036,37.64046322],[127.02521817,37.64037228],[127.02495699,37.64026282],[127.02470880,37.64013568],[127.02447549,37.63999181],[127.02425884,37.63983233],[127.02406049,37.63965844],[127.02388195,37.63947146],[127.02372459,37.63927282],[127.02358960,37.63906402],[127.02347801,37.63884667],[127.02339067,37.63862241],[127.02332823,37.63839295],[127.02329118,37.63816003],[127.02327981,37.63792543],[127.02329418,37.63769094],[127.02333420,37.63745833],[127.02339956,37.63722939],[127.02348977,37.63700584],[127.02360413,37.63678940],[127.02374177,37.63658171],[127.02390165,37.63638435],[127.02408256,37.63619882],[127.02428310,37.63602653],[127.02450177,37.63586880],[127.02473689,37.63572683],[127.02498667,37.63560169],[127.02524921,37.63549434],[127.02552252,37.63540560],[127.02580452,37.63533613],[127.02609305,37.63528648],[127.02638593,37.63525701],[127.02668093,37.63524795],[127.02697579,37.63525937],[127.02726828,37.63529119],[127.02755617,37.63534316],[127.02783727,37.63541488],[127.02810944,37.63550581],[127.02837061,37.63561527],[127.02861879,37.63574240],[127.02885210,37.63588626],[127.02906875,37.63604573],[127.02926710,37.63621962],[127.02944564,37.63640659],[127.02960301,37.63660523],[127.02973802,37.63681401],[127.02984962,37.63703136],[127.02993699,37.63725562],[127.02999944,37.63748507],[127.03003651,37.63771799],[127.03004791,37.63795259]]]}"
6430776,2018045,1130510300,111211003,서울 서울강북3,서울특별시 강북구 수유동(광산사거리 부근),6,6,0,3,2,1,127.0235553,37.64240469,"{""type"":""Polygon"",""coordinates"":[[[127.02695570,37.64241837],[127.02694127,37.64265398],[127.02690106,37.64288770],[127.02683539,37.64311774],[127.02674476,37.64334235],[127.02662986,37.64355983],[127.02649155,37.64376852],[127.02633090,37.64396682],[127.02614912,37.64415324],[127.02594760,37.64432635],[127.02572787,37.64448483],[127.02549160,37.64462749],[127.02524060,37.64475322],[127.02497677,37.64486109],[127.02470212,37.64495025],[127.02441874,37.64502005],[127.02412879,37.64506993],[127.02383447,37.64509954],[127.02353803,37.64510863],[127.02324172,37.64509714],[127.02294780,37.64506516],[127.02265850,37.64501294],[127.02237603,37.64494086],[127.02210253,37.64484948],[127.02184009,37.64473949],[127.02159071,37.64461173],[127.02135628,37.64446718],[127.02113859,37.64430693],[127.02093929,37.64413220],[127.02075990,37.64394432],[127.02060178,37.64374473],[127.02046615,37.64353494],[127.02035403,37.64331654],[127.02026627,37.64309121],[127.02020355,37.64286065],[127.02016633,37.64262662],[127.02015491,37.64239091],[127.02016936,37.64215530],[127.02020959,37.64192158],[127.02027527,37.64169155],[127.02036592,37.64146694],[127.02048084,37.64124947],[127.02061916,37.64104079],[127.02077982,37.64084249],[127.02096161,37.64065608],[127.02116313,37.64048298],[127.02138286,37.64032450],[127.02161912,37.64018186],[127.02187011,37.64005613],[127.02213393,37.63994827],[127.02240856,37.63985911],[127.02269193,37.63978932],[127.02298186,37.63973944],[127.02327615,37.63970984],[127.02357257,37.63970075],[127.02386886,37.63971223],[127.02416276,37.63974421],[127.02445204,37.63979643],[127.02473449,37.63986851],[127.02500798,37.63995988],[127.02527040,37.64006986],[127.02551978,37.64019761],[127.02575420,37.64034216],[127.02597189,37.64050240],[127.02617120,37.64067712],[127.02635059,37.64086499],[127.02650871,37.64106457],[127.02664436,37.64127436],[127.02675650,37.64149275],[127.02684427,37.64171808],[127.02690702,37.64194863],[127.02694425,37.64218266],[127.02695570,37.64241837]]]}"
6430165,2018045,1123010100,111311001,서울 서울동대문1,서울특별시 동대문구 신설동(신설동역오거리 부근),10,10,0,4,4,2,127.0229536,37.57552963,"{""type"":""Polygon"",""coordinates"":[[[127.02635098,37.57554331],[127.02633656,37.57577893],[127.02629640,37.57601265],[127.02623079,37.57624269],[127.02614024,37.57646730],[127.02602544,37.57668478],[127.02588725,37.57689347],[127.02572674,37.57709178],[127.02554513,37.57727820],[127.02534379,37.57745131],[127.02512425,37.57760980],[127.02488820,37.57775245],[127.02463742,37.57787819],[127.02437383,37.57798606],[127.02409942,37.57807522],[127.02381630,37.57814502],[127.02352661,37.57819491],[127.02323256,37.57822451],[127.02293638,37.57823360],[127.02264034,37.57822212],[127.02234668,37.57819014],[127.02205764,37.57813791],[127.02177542,37.57806583],[127.02150217,37.57797445],[127.02123996,37.57786446],[127.02099080,37.57773670],[127.02075658,37.57759215],[127.02053908,37.57743190],[127.02033996,37.57725716],[127.02016073,37.57706929],[127.02000276,37.57686969],[127.01986725,37.57665990],[127.01975522,37.57644150],[127.01966754,37.57621616],[127.01960488,37.57598560],[127.01956769,37.57575157],[127.01955628,37.57551585],[127.01957072,37.57528024],[127.01961091,37.57504653],[127.01967653,37.57481649],[127.01976710,37.57459188],[127.01988192,37.57437440],[127.02002012,37.57416572],[127.02018063,37.57396742],[127.02036226,37.57378101],[127.02056360,37.57360790],[127.02078313,37.57344943],[127.02101918,37.57330678],[127.02126995,37.57318105],[127.02153353,37.57307319],[127.02180792,37.57298403],[127.02209102,37.57291424],[127.02238069,37.57286435],[127.02267473,37.57283475],[127.02297088,37.57282566],[127.02326690,37.57283715],[127.02356054,37.57286912],[127.02384956,37.57292135],[127.02413176,37.57299342],[127.02440500,37.57308479],[127.02466719,37.57319478],[127.02491634,37.57332253],[127.02515056,37.57346707],[127.02536806,37.57362732],[127.02556718,37.57380204],[127.02574642,37.57398991],[127.02590440,37.57418950],[127.02603992,37.57439929],[127.02615196,37.57461768],[127.02623966,37.57484301],[127.02630235,37.57507357],[127.02633955,37.57530759],[127.02635098,37.57554331]]]}"
6429797,2018045,1123010700,111311002,서울 서울동대문2,서울특별시 동대문구 청량리동(KB국민은행 홍릉지점 부근),7,7,0,5,2,0,127.0413876,37.58658663,"{""type"":""Polygon"",""coordinates"":[[[127.04478546,37.58659978],[127.04477110,37.58683540],[127.04473098,37.58706913],[127.04466542,37.58729918],[127.04457491,37.58752381],[127.04446015,37.58774130],[127.04432199,37.58795001],[127.04416151,37.58814835],[127.04397991,37.58833480],[127.04377858,37.58850794],[127.04355906,37.58866646],[127.04332300,37.58880915],[127.04307222,37.58893493],[127.04280861,37.58904283],[127.04253419,37.58913204],[127.04225104,37.58920188],[127.04196131,37.58925182],[127.04166722,37.58928146],[127.04137101,37.58929060],[127.04107492,37.58927916],[127.04078121,37.58924723],[127.04049211,37.58919505],[127.04020983,37.58912301],[127.03993652,37.58903167],[127.03967424,37.58892173],[127.03942502,37.58879401],[127.03919072,37.58864949],[127.03897315,37.58848927],[127.03877396,37.58831457],[127.03859466,37.58812672],[127.03843661,37.58792715],[127.03830103,37.58771737],[127.03818894,37.58749899],[127.03810119,37.58727367],[127.03803845,37.58704312],[127.03800121,37.58680910],[127.03798973,37.58657338],[127.03800412,37.58633776],[127.03804426,37.58610404],[127.03810984,37.58587399],[127.03820036,37.58564937],[127.03831515,37.58543188],[127.03845331,37.58522317],[127.03861380,37.58502485],[127.03879541,37.58483841],[127.03899674,37.58466527],[127.03921626,37.58450676],[127.03945231,37.58436408],[127.03970309,37.58423831],[127.03996668,37.58413041],[127.04024109,37.58404121],[127.04052422,37.58397137],[127.04081392,37.58392144],[127.04110799,37.58389180],[127.04140419,37.58388266],[127.04170026,37.58389410],[127.04199395,37.58392603],[127.04228302,37.58397821],[127.04256529,37.58405024],[127.04283859,37.58414157],[127.04310084,37.58425151],[127.04335006,37.58437922],[127.04358435,37.58452373],[127.04380192,37.58468394],[127.04400112,37.58485863],[127.04418042,37.58504648],[127.04433848,37.58524604],[127.04447407,37.58545581],[127.04458618,37.58567418],[127.04467395,37.58589950],[127.04473670,37.58613004],[127.04477397,37.58636407],[127.04478546,37.58659978]]]}"
6430747,2018045,1123010300,111311003,서울 서울동대문3,서울특별시 동대문구 제기동(청량리역 1호선 부근),7,7,0,3,4,0,127.0434913,37.57973206,"{""type"":""Polygon"",""coordinates"":[[[127.04688890,37.57974515],[127.04687455,37.57998077],[127.04683444,37.58021450],[127.04676889,37.58044455],[127.04667840,37.58066918],[127.04656365,37.58088668],[127.04642551,37.58109540],[127.04626505,37.58129373],[127.04608347,37.58148019],[127.04588217,37.58165333],[127.04566267,37.58181186],[127.04542664,37.58195455],[127.04517588,37.58208034],[127.04491230,37.58218824],[127.04463790,37.58227746],[127.04435478,37.58234730],[127.04406509,37.58239724],[127.04377103,37.58242690],[127.04347484,37.58243604],[127.04317877,37.58242461],[127.04288509,37.58239268],[127.04259602,37.58234050],[127.04231376,37.58226847],[127.04204047,37.58217714],[127.04177822,37.58206719],[127.04152901,37.58193948],[127.04129473,37.58179496],[127.04107718,37.58163475],[127.04087800,37.58146005],[127.04069871,37.58127221],[127.04054067,37.58107264],[127.04040510,37.58086287],[127.04029301,37.58064449],[127.04020526,37.58041917],[127.04014252,37.58018862],[127.04010527,37.57995459],[127.04009379,37.57971888],[127.04010817,37.57948326],[127.04014830,37.57924954],[127.04021387,37.57901949],[127.04030438,37.57879486],[127.04041914,37.57857737],[127.04055729,37.57836866],[127.04071776,37.57817033],[127.04089934,37.57798389],[127.04110065,37.57781075],[127.04132015,37.57765223],[127.04155617,37.57750954],[127.04180692,37.57738377],[127.04207049,37.57727587],[127.04234487,37.57718666],[127.04262797,37.57711682],[127.04291765,37.57706688],[127.04321169,37.57703723],[127.04350786,37.57702809],[127.04380390,37.57703952],[127.04409756,37.57707145],[127.04438662,37.57712362],[127.04466885,37.57719564],[127.04494213,37.57728697],[127.04520437,37.57739691],[127.04545357,37.57752462],[127.04568784,37.57766912],[127.04590539,37.57782933],[127.04610458,37.57800402],[127.04628387,37.57819186],[127.04644192,37.57839142],[127.04657751,37.57860118],[127.04668961,37.57881955],[127.04677738,37.57904487],[127.04684013,37.57927542],[127.04687740,37.57950944],[127.04688890,37.57974515]]]}"
6430166,2018045,1123010900,111311004,서울 서울동대문4,서울특별시 동대문구 휘경동(회기역 1번출구 부근),5,6,0,4,1,1,127.0568016,37.5901802,"{""type"":""Polygon"",""coordinates"":[[[127.06019962,37.59019291],[127.06018530,37.59042852],[127.06014523,37.59066225],[127.06007971,37.59089232],[127.05998925,37.59111696],[127.05987452,37.59133447],[127.05973640,37.59154320],[127.05957595,37.59174155],[127.05939438,37.59192802],[127.05919308,37.59210119],[127.05897357,37.59225974],[127.05873754,37.59240247],[127.05848676,37.59252828],[127.05822317,37.59263621],[127.05794875,37.59272546],[127.05766560,37.59279534],[127.05737587,37.59284531],[127.05708177,37.59287499],[127.05678554,37.59288417],[127.05648944,37.59287277],[127.05619571,37.59284088],[127.05590658,37.59278873],[127.05562428,37.59271673],[127.05535093,37.59262543],[127.05508862,37.59251552],[127.05483936,37.59238783],[127.05460502,37.59224334],[127.05438741,37.59208315],[127.05418817,37.59190847],[127.05400882,37.59172065],[127.05385073,37.59152110],[127.05371509,37.59131134],[127.05360295,37.59109298],[127.05351515,37.59086767],[127.05345236,37.59063712],[127.05341507,37.59040310],[127.05340355,37.59016739],[127.05341788,37.58993177],[127.05345797,37.58969804],[127.05352351,37.58946798],[127.05361400,37.58924335],[127.05372874,37.58902584],[127.05386687,37.58881712],[127.05402733,37.58861877],[127.05420890,37.58843231],[127.05441021,37.58825915],[127.05462971,37.58810061],[127.05486574,37.58795789],[127.05511650,37.58783209],[127.05538009,37.58772416],[127.05565449,37.58763492],[127.05593762,37.58756505],[127.05622733,37.58751508],[127.05652140,37.58748539],[127.05681761,37.58747622],[127.05711370,37.58748762],[127.05740741,37.58751951],[127.05769651,37.58757165],[127.05797880,37.58764365],[127.05825214,37.58773494],[127.05851443,37.58784485],[127.05876369,37.58797253],[127.05899802,37.58811701],[127.05921563,37.58827719],[127.05941487,37.58845186],[127.05959423,37.58863968],[127.05975233,37.58883922],[127.05988798,37.58904897],[127.06000013,37.58926733],[127.06008795,37.58949263],[127.06015076,37.58972317],[127.06018807,37.58995719],[127.06019962,37.59019291]]]}"
6430167,2018045,1123010600,111311005,서울 서울동대문5,서울특별시 동대문구 장안동(장한평역 부근),5,5,0,3,1,1,127.0645775,37.56150964,"{""type"":""Polygon"",""coordinates"":[[[127.06797423,37.56152212],[127.06795994,37.56175775],[127.06791992,37.56199148],[127.06785445,37.56222155],[127.06776404,37.56244620],[127.06764938,37.56266372],[127.06751134,37.56287245],[127.06735097,37.56307082],[127.06716949,37.56325731],[127.06696828,37.56343049],[127.06674888,37.56358906],[127.06651295,37.56373180],[127.06626229,37.56385762],[127.06599880,37.56396558],[127.06572450,37.56405485],[127.06544146,37.56412474],[127.06515185,37.56417473],[127.06485787,37.56420444],[127.06456176,37.56421364],[127.06426576,37.56420226],[127.06397214,37.56417038],[127.06368312,37.56411826],[127.06340091,37.56404628],[127.06312766,37.56395499],[127.06286544,37.56384510],[127.06261626,37.56371742],[127.06238200,37.56357295],[127.06216445,37.56341277],[127.06196527,37.56323811],[127.06178597,37.56305030],[127.06162791,37.56285076],[127.06149231,37.56264101],[127.06138018,37.56242265],[127.06129240,37.56219734],[127.06122961,37.56196680],[127.06119230,37.56173279],[127.06118076,37.56149707],[127.06119507,37.56126145],[127.06123512,37.56102772],[127.06130060,37.56079765],[127.06139103,37.56057301],[127.06150570,37.56035550],[127.06164376,37.56014676],[127.06180413,37.55994840],[127.06198562,37.55976193],[127.06218683,37.55958875],[127.06240623,37.55943019],[127.06264215,37.55928746],[127.06289281,37.55916164],[127.06315628,37.55905369],[127.06343057,37.55896443],[127.06371358,37.55889454],[127.06400317,37.55884455],[127.06429714,37.55881485],[127.06459323,37.55880565],[127.06488920,37.55881703],[127.06518281,37.55884890],[127.06547180,37.55890103],[127.06575399,37.55897300],[127.06602723,37.55906428],[127.06628944,37.55917417],[127.06653861,37.55930183],[127.06677287,37.55944630],[127.06699041,37.55960647],[127.06718960,37.55978112],[127.06736891,37.55996893],[127.06752697,37.56016846],[127.06766259,37.56037820],[127.06777473,37.56059655],[127.06786253,37.56082185],[127.06792534,37.56105239],[127.06796267,37.56128641],[127.06797423,37.56152212]]]}"
6430161,2018045,1123010300,111311006,서울 서울동대문6,서울특별시 동대문구 제기동(제기사거리 부근),5,5,0,2,3,0,127.0380923,37.58293629,"{""type"":""Polygon"",""coordinates"":[[[127.04149002,37.58294954],[127.04147564,37.58318516],[127.04143552,37.58341888],[127.04136995,37.58364893],[127.04127943,37.58387356],[127.04116467,37.58409105],[127.04102651,37.58429976],[127.04086602,37.58449809],[127.04068443,37.58468453],[127.04048310,37.58485767],[127.04026358,37.58501619],[127.04002753,37.58515887],[127.03977675,37.58528464],[127.03951315,37.58539254],[127.03923874,37.58548174],[127.03895560,37.58555157],[127.03866589,37.58560150],[127.03837181,37.58563114],[127.03807561,37.58564027],[127.03777953,37.58562882],[127.03748584,37.58559688],[127.03719676,37.58554469],[127.03691450,37.58547264],[127.03664120,37.58538130],[127.03637895,37.58527134],[127.03612974,37.58514362],[127.03589546,37.58499909],[127.03567791,37.58483887],[127.03547873,37.58466416],[127.03529945,37.58447631],[127.03514142,37.58427673],[127.03500585,37.58406695],[127.03489378,37.58384857],[127.03480604,37.58362325],[127.03474332,37.58339269],[127.03470609,37.58315867],[127.03469462,37.58292295],[127.03470902,37.58268733],[127.03474916,37.58245361],[127.03481475,37.58222357],[127.03490528,37.58199894],[127.03502007,37.58178146],[127.03515823,37.58157276],[127.03531873,37.58137444],[127.03550033,37.58118800],[127.03570166,37.58101487],[127.03592118,37.58085636],[127.03615722,37.58071369],[127.03640799,37.58058792],[127.03667158,37.58048003],[127.03694598,37.58039084],[127.03722910,37.58032101],[127.03751879,37.58027109],[127.03781284,37.58024145],[127.03810902,37.58023232],[127.03840508,37.58024377],[127.03869875,37.58027571],[127.03898781,37.58032789],[127.03927006,37.58039993],[127.03954334,37.58049127],[127.03980558,37.58060122],[127.04005478,37.58072894],[127.04028905,37.58087346],[127.04050661,37.58103367],[127.04070578,37.58120837],[127.04088507,37.58139622],[127.04104311,37.58159578],[127.04117869,37.58180555],[127.04129078,37.58202393],[127.04137854,37.58224925],[127.04144128,37.58247980],[127.04147853,37.58271382],[127.04149002,37.58294954]]]}"
6430168,2018045,1123010500,111311007,서울 서울동대문7,서울특별시 동대문구 답십리동(답십리성당 부근),4,5,0,4,1,0,127.0561026,37.56726231,"{""type"":""Polygon"",""coordinates"":[[[127.05949964,37.56727504],[127.05948533,37.56751066],[127.05944527,37.56774439],[127.05937977,37.56797445],[127.05928933,37.56819909],[127.05917463,37.56841660],[127.05903656,37.56862533],[127.05887616,37.56882369],[127.05869464,37.56901016],[127.05849340,37.56918333],[127.05827396,37.56934188],[127.05803800,37.56948460],[127.05778730,37.56961041],[127.05752378,37.56971835],[127.05724945,37.56980759],[127.05696638,37.56987747],[127.05667675,37.56992744],[127.05638274,37.56995712],[127.05608660,37.56996630],[127.05579058,37.56995490],[127.05549694,37.56992300],[127.05520791,37.56987085],[127.05492569,37.56979885],[127.05465242,37.56970755],[127.05439020,37.56959763],[127.05414101,37.56946995],[127.05390675,37.56932546],[127.05368920,37.56916526],[127.05349002,37.56899059],[127.05331073,37.56880276],[127.05315269,37.56860321],[127.05301710,37.56839345],[127.05290499,37.56817508],[127.05281722,37.56794977],[127.05275445,37.56771923],[127.05271717,37.56748521],[127.05270565,37.56724949],[127.05271999,37.56701387],[127.05276007,37.56678014],[127.05282559,37.56655008],[127.05291605,37.56632545],[127.05303075,37.56610794],[127.05316884,37.56589922],[127.05332925,37.56570087],[127.05351077,37.56551441],[127.05371202,37.56534125],[127.05393145,37.56518271],[127.05416741,37.56503999],[127.05441810,37.56491419],[127.05468160,37.56480626],[127.05495592,37.56471702],[127.05523897,37.56464715],[127.05552859,37.56459718],[127.05582257,37.56456750],[127.05611869,37.56455832],[127.05641469,37.56456973],[127.05670831,37.56460162],[127.05699732,37.56465376],[127.05727953,37.56472576],[127.05755277,37.56481705],[127.05781499,37.56492696],[127.05806417,37.56505464],[127.05829842,37.56519913],[127.05851597,37.56535931],[127.05871515,37.56553398],[127.05889445,37.56572180],[127.05905250,37.56592134],[127.05918810,37.56613109],[127.05930023,37.56634945],[127.05938801,37.56657476],[127.05945080,37.56680530],[127.05948810,37.56703932],[127.05949964,37.56727504]]]}"
6429472,2018045,1123011000,111311008,서울 서울동대문8,서울특별시 동대문구 이문동(CNJ오피스텔 부근),4,4,0,3,1,0,127.0621173,37.59981251,"{""type"":""Polygon"",""coordinates"":[[[127.06551582,37.59982507],[127.06550151,37.60006069],[127.06546146,37.60029442],[127.06539595,37.60052449],[127.06530548,37.60074913],[127.06519076,37.60096665],[127.06505264,37.60117538],[127.06489218,37.60137374],[127.06471060,37.60156022],[127.06450928,37.60173340],[127.06428976,37.60189196],[127.06405370,37.60203469],[127.06380291,37.60216051],[127.06353928,37.60226846],[127.06326484,37.60235772],[127.06298165,37.60242761],[127.06269189,37.60247759],[127.06239776,37.60250729],[127.06210149,37.60251649],[127.06180535,37.60250510],[127.06151157,37.60247321],[127.06122241,37.60242108],[127.06094006,37.60234910],[127.06066667,37.60225781],[127.06040433,37.60214790],[127.06015502,37.60202023],[127.05992064,37.60187575],[127.05970299,37.60171557],[127.05950371,37.60154090],[127.05932433,37.60135308],[127.05916620,37.60115354],[127.05903053,37.60094379],[127.05891836,37.60072543],[127.05883053,37.60050013],[127.05876772,37.60026959],[127.05873041,37.60003557],[127.05871887,37.59979985],[127.05873319,37.59956423],[127.05877327,37.59933051],[127.05883880,37.59910045],[127.05892928,37.59887581],[127.05904402,37.59865829],[127.05918215,37.59844957],[127.05934262,37.59825121],[127.05952421,37.59806474],[127.05972552,37.59789157],[127.05994504,37.59773302],[127.06018110,37.59759030],[127.06043188,37.59746448],[127.06069549,37.59735654],[127.06096993,37.59726729],[127.06125309,37.59719741],[127.06154283,37.59714742],[127.06183694,37.59711773],[127.06213319,37.59710854],[127.06242931,37.59711992],[127.06272307,37.59715180],[127.06301221,37.59720393],[127.06329454,37.59727591],[127.06356791,37.59736720],[127.06383025,37.59747709],[127.06407955,37.59760476],[127.06431392,37.59774923],[127.06453157,37.59790940],[127.06473085,37.59808406],[127.06491024,37.59827187],[127.06506838,37.59847141],[127.06520406,37.59868115],[127.06531625,37.59889950],[127.06540409,37.59912480],[127.06546692,37.59935534],[127.06550426,37.59958936],[127.06551582,37.59982507]]]}"
6430163,2018045,1121510100,111411001,서울 서울광진1,서울특별시 광진구 중곡동(용마사거리 부근),6,7,0,5,2,0,127.0821362,37.56233023,"{""type"":""Polygon"",""coordinates"":[[[127.08553297,37.56234220],[127.08551874,37.56257783],[127.08547876,37.56281157],[127.08541335,37.56304165],[127.08532299,37.56326631],[127.08520838,37.56348385],[127.08507039,37.56369261],[127.08491006,37.56389100],[127.08472863,37.56407751],[127.08452746,37.56425073],[127.08430809,37.56440932],[127.08407219,37.56455210],[127.08382155,37.56467796],[127.08355809,37.56478596],[127.08328380,37.56487527],[127.08300078,37.56494520],[127.08271118,37.56499524],[127.08241720,37.56502499],[127.08212108,37.56503423],[127.08182508,37.56502289],[127.08153145,37.56499106],[127.08124242,37.56493898],[127.08096019,37.56486704],[127.08068691,37.56477580],[127.08042466,37.56466594],[127.08017545,37.56453830],[127.07994115,37.56439387],[127.07972356,37.56423372],[127.07952434,37.56405909],[127.07934499,37.56387130],[127.07918689,37.56367178],[127.07905123,37.56346205],[127.07893905,37.56324371],[127.07885121,37.56301842],[127.07878837,37.56278789],[127.07875101,37.56255388],[127.07873941,37.56231816],[127.07875366,37.56208254],[127.07879366,37.56184880],[127.07885909,37.56161873],[127.07894946,37.56139407],[127.07906409,37.56117654],[127.07920209,37.56096778],[127.07936243,37.56076940],[127.07954387,37.56058290],[127.07974504,37.56040969],[127.07996441,37.56025110],[127.08020030,37.56010833],[127.08045093,37.55998248],[127.08071438,37.55987449],[127.08098865,37.55978518],[127.08127165,37.55971525],[127.08156124,37.55966522],[127.08185519,37.55963547],[127.08215129,37.55962623],[127.08244727,37.55963757],[127.08274088,37.55966940],[127.08302990,37.55972148],[127.08331211,37.55979341],[127.08358537,37.55988465],[127.08384760,37.55999450],[127.08409681,37.56012212],[127.08433111,37.56026655],[127.08454869,37.56042669],[127.08474792,37.56060131],[127.08492727,37.56078910],[127.08508539,37.56098861],[127.08522105,37.56119833],[127.08533325,37.56141666],[127.08542111,37.56164195],[127.08548397,37.56187248],[127.08552135,37.56210649],[127.08553297,37.56234220]]]}"
