"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6096281,"2015046","1162010100","11620001","서울특별시 관악구1","서울특별시 관악구 봉천동(신림5지구대 부근)",9,9,0,3,5,1,126.934178533913,37.4868252447901,"{""type"":""Polygon"",""coordinates"":[[[126.9357776,37.4880995],[126.9354349,37.4883236],[126.935044,37.4884901],[126.9346197,37.4885926],[126.9341785,37.4886273],[126.9337373,37.4885926],[126.9333131,37.4884901],[126.9329221,37.4883236],[126.9325795,37.4880995],[126.9322982,37.4878264],[126.9320893,37.4875148],[126.9319606,37.4871768],[126.9319171,37.4868252],[126.9319606,37.4864737],[126.9320893,37.4861356],[126.9322983,37.4858241],[126.9325795,37.485551],[126.9329222,37.4853269],[126.9333132,37.4851604],[126.9337374,37.4850579],[126.9341785,37.4850232],[126.9346197,37.4850579],[126.9350439,37.4851604],[126.9354349,37.4853269],[126.9357776,37.485551],[126.9360588,37.4858241],[126.9362678,37.4861356],[126.9363965,37.4864737],[126.9364399,37.4868252],[126.9363965,37.4871768],[126.9362678,37.4875148],[126.9360588,37.4878264],[126.9357776,37.4880995]]]}"
6096777,"2015046","1171010700","11710013","서울특별시 송파구13","서울특별시 송파구 가락동(문정시영아파트 부근)",7,7,0,2,2,3,127.13602930411,37.492374144552,"{""type"":""Polygon"",""coordinates"":[[[127.1376285,37.4936484],[127.1372858,37.4938725],[127.1368948,37.494039],[127.1364705,37.4941415],[127.1360293,37.4941762],[127.1355881,37.4941415],[127.1351638,37.494039],[127.1347728,37.4938725],[127.1344301,37.4936484],[127.1341489,37.4933753],[127.1339399,37.4930637],[127.1338112,37.4927257],[127.1337677,37.4923741],[127.1338112,37.4920226],[127.1339399,37.4916845],[127.1341489,37.491373],[127.1344302,37.4910999],[127.1347729,37.4908758],[127.1351639,37.4907093],[127.1355881,37.4906068],[127.1360293,37.4905721],[127.1364705,37.4906068],[127.1368947,37.4907093],[127.1372857,37.4908758],[127.1376284,37.4910999],[127.1379097,37.491373],[127.1381187,37.4916845],[127.1382474,37.4920226],[127.1382909,37.4923741],[127.1382474,37.4927257],[127.1381187,37.4930637],[127.1379097,37.4933753],[127.1376285,37.4936484]]]}"
6096780,"2015046","1171010100","11710018","서울특별시 송파구18","서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(5) 부근)",5,6,0,1,4,1,127.074456957624,37.519359032794,"{""type"":""Polygon"",""coordinates"":[[[127.0760567,37.5206332],[127.0757139,37.5208573],[127.0753228,37.5210239],[127.0748983,37.5211264],[127.074457,37.521161],[127.0740156,37.5211264],[127.0735912,37.5210239],[127.0732,37.5208573],[127.0728572,37.5206332],[127.0725758,37.5203602],[127.0723668,37.5200486],[127.072238,37.5197106],[127.0721946,37.519359],[127.0722381,37.5190075],[127.0723668,37.5186694],[127.0725759,37.5183579],[127.0728572,37.5180848],[127.0732001,37.5178607],[127.0735912,37.5176942],[127.0740156,37.5175917],[127.074457,37.517557],[127.0748983,37.5175917],[127.0753227,37.5176942],[127.0757138,37.5178607],[127.0760567,37.5180848],[127.076338,37.5183579],[127.0765471,37.5186694],[127.0766759,37.5190075],[127.0767193,37.519359],[127.0766759,37.5197106],[127.0765471,37.5200486],[127.0763381,37.5203602],[127.0760567,37.5206332]]]}"
6096781,"2015046","1171011100","11710016","서울특별시 송파구16","서울특별시 송파구 방이동(성내유수지 부근)",5,5,1,1,3,0,127.122841073658,37.525956065421,"{""type"":""Polygon"",""coordinates"":[[[127.124441,37.5272303],[127.1240981,37.5274544],[127.1237069,37.5276209],[127.1232825,37.5277234],[127.1228411,37.5277581],[127.1223997,37.5277234],[127.1219752,37.5276209],[127.121584,37.5274544],[127.1212412,37.5272303],[127.1209598,37.5269572],[127.1207507,37.5266456],[127.120622,37.5263076],[127.1205785,37.525956],[127.120622,37.5256045],[127.1207507,37.5252664],[127.1209598,37.5249549],[127.1212412,37.5246818],[127.1215841,37.5244577],[127.1219752,37.5242912],[127.1223997,37.5241887],[127.1228411,37.5241541],[127.1232825,37.5241887],[127.1237069,37.5242912],[127.1240981,37.5244577],[127.1244409,37.5246818],[127.1247223,37.5249549],[127.1249314,37.5252664],[127.1250602,37.5256045],[127.1251036,37.525956],[127.1250602,37.5263076],[127.1249314,37.5266456],[127.1247224,37.5269572],[127.124441,37.5272303]]]}"
6096181,"2015046","2723010200","27230016","대구광역시 북구16","대구광역시 북구 칠성동2가(남침산네거리 부근)",5,5,0,2,2,1,128.589798887809,35.8827843620096,"{""type"":""Polygon"",""coordinates"":[[[128.5913651,35.8840589],[128.5910295,35.8842831],[128.5906465,35.8844497],[128.590231,35.8845522],[128.5897989,35.8845869],[128.5893668,35.8845522],[128.5889513,35.8844497],[128.5885683,35.8842831],[128.5882327,35.8840589],[128.5879572,35.8837858],[128.5877526,35.8834741],[128.5876265,35.883136],[128.587584,35.8827843],[128.5876265,35.8824327],[128.5877526,35.8820946],[128.5879573,35.8817829],[128.5882327,35.8815098],[128.5885684,35.8812856],[128.5889513,35.8811191],[128.5893668,35.8810165],[128.5897989,35.8809819],[128.590231,35.8810165],[128.5906465,35.8811191],[128.5910294,35.8812856],[128.591365,35.8815098],[128.5916405,35.8817829],[128.5918452,35.8820946],[128.5919712,35.8824327],[128.5920138,35.8827843],[128.5919713,35.883136],[128.5918452,35.8834741],[128.5916405,35.8837858],[128.5913651,35.8840589]]]}"
6096334,"2015046","2917010600","29170002","광주광역시 북구2","광주광역시 북구 신안동(서안교 부근)",5,5,0,2,3,0,126.896135547619,35.1711399199722,"{""type"":""Polygon"",""coordinates"":[[[126.897688,35.1724146],[126.8973553,35.1726388],[126.8969757,35.1728054],[126.8965639,35.172908],[126.8961355,35.1729426],[126.8957072,35.172908],[126.8952954,35.1728054],[126.8949158,35.1726388],[126.8945831,35.1724146],[126.8943101,35.1721414],[126.8941072,35.1718298],[126.8939823,35.1714916],[126.8939401,35.1711399],[126.8939823,35.1707882],[126.8941072,35.17045],[126.8943101,35.1701384],[126.8945832,35.1698652],[126.8949158,35.169641],[126.8952954,35.1694744],[126.8957072,35.1693718],[126.8961355,35.1693372],[126.8965638,35.1693718],[126.8969757,35.1694744],[126.8973552,35.169641],[126.8976879,35.1698652],[126.897961,35.1701384],[126.8981639,35.17045],[126.8982888,35.1707882],[126.898331,35.1711399],[126.8982888,35.1714916],[126.8981639,35.1718298],[126.897961,35.1721414],[126.897688,35.1724146]]]}"
6096853,"2015046","3014010500","30140001","대전광역시 중구1","대전광역시 중구 대흥동(대흥사거리 부근)",6,6,0,5,1,0,127.427780476189,36.3241451821553,"{""type"":""Polygon"",""coordinates"":[[[127.4293555,36.3254196],[127.4290179,36.3256438],[127.4286329,36.3258104],[127.428215,36.3259129],[127.4277805,36.3259476],[127.4273459,36.3259129],[127.4269281,36.3258104],[127.426543,36.3256438],[127.4262055,36.3254196],[127.4259285,36.3251465],[127.4257227,36.3248349],[127.4255959,36.3244968],[127.4255531,36.3241452],[127.4255959,36.3237935],[127.4257227,36.3234554],[127.4259285,36.3231438],[127.4262055,36.3228707],[127.4265431,36.3226466],[127.4269281,36.32248],[127.427346,36.3223774],[127.4277805,36.3223428],[127.428215,36.3223774],[127.4286328,36.32248],[127.4290179,36.3226466],[127.4293554,36.3228707],[127.4296324,36.3231438],[127.4298383,36.3234554],[127.429965,36.3237935],[127.4300078,36.3241452],[127.429965,36.3244968],[127.4298383,36.3248349],[127.4296325,36.3251465],[127.4293555,36.3254196]]]}"
6096036,"2015046","2729011400","27290012","대구광역시 달서구12","대구광역시 달서구 본리동(남대구IC입구 부근)",5,5,0,1,4,0,128.529637291629,35.8369474713496,"{""type"":""Polygon"",""coordinates"":[[[128.5312026,35.838222],[128.5308671,35.8384462],[128.5304844,35.8386128],[128.5300692,35.8387154],[128.5296373,35.83875],[128.5292054,35.8387154],[128.5287902,35.8386128],[128.5284074,35.8384462],[128.528072,35.838222],[128.5277967,35.8379489],[128.5275921,35.8376372],[128.5274662,35.8372991],[128.5274237,35.8369475],[128.5274662,35.8365958],[128.5275922,35.8362577],[128.5277967,35.835946],[128.528072,35.8356729],[128.5284075,35.8354487],[128.5287902,35.8352822],[128.5292054,35.8351796],[128.5296373,35.835145],[128.5300691,35.8351796],[128.5304844,35.8352822],[128.5308671,35.8354487],[128.5312025,35.8356729],[128.5314778,35.835946],[128.5316824,35.8362577],[128.5318084,35.8365958],[128.5318509,35.8369475],[128.5318084,35.8372991],[128.5316824,35.8376372],[128.5314779,35.8379489],[128.5312026,35.838222]]]}"
6096227,"2015046","2917010200","29170003","광주광역시 북구3","광주광역시 북구 유동(중앙스토아 부근)",5,5,0,2,2,1,126.906210368315,35.1583855395619,"{""type"":""Polygon"",""coordinates"":[[[126.9077626,35.1596602],[126.9074299,35.1598844],[126.9070504,35.160051],[126.9066386,35.1601536],[126.9062104,35.1601883],[126.9057821,35.1601536],[126.9053703,35.160051],[126.9049908,35.1598844],[126.9046582,35.1596602],[126.9043852,35.1593871],[126.9041823,35.1590754],[126.9040574,35.1587372],[126.9040153,35.1583855],[126.9040575,35.1580338],[126.9041824,35.1576957],[126.9043852,35.157384],[126.9046582,35.1571108],[126.9049909,35.1568866],[126.9053704,35.15672],[126.9057821,35.1566175],[126.9062104,35.1565828],[126.9066386,35.1566175],[126.9070504,35.15672],[126.9074299,35.1568866],[126.9077625,35.1571108],[126.9080355,35.157384],[126.9082384,35.1576957],[126.9083633,35.1580338],[126.9084055,35.1583855],[126.9083633,35.1587372],[126.9082384,35.1590754],[126.9080356,35.1593871],[126.9077626,35.1596602]]]}"
6096229,"2015046","2717010200","27170009","대구광역시 서구9","대구광역시 서구 비산동(팔달네거리 부근)",5,5,0,2,2,1,128.568608104881,35.8887177237448,"{""type"":""Polygon"",""coordinates"":[[[128.5701744,35.8899923],[128.5698388,35.8902164],[128.5694558,35.890383],[128.5690403,35.8904856],[128.5686081,35.8905202],[128.568176,35.8904856],[128.5677604,35.890383],[128.5673774,35.8902164],[128.5670418,35.8899923],[128.5667663,35.8897191],[128.5665616,35.8894075],[128.5664356,35.8890694],[128.566393,35.8887177],[128.5664356,35.8883661],[128.5665617,35.8880279],[128.5667664,35.8877163],[128.5670418,35.8874432],[128.5673775,35.887219],[128.5677604,35.8870524],[128.568176,35.8869499],[128.5686081,35.8869152],[128.5690402,35.8869499],[128.5694558,35.8870524],[128.5698387,35.887219],[128.5701744,35.8874432],[128.5704499,35.8877163],[128.5706546,35.8880279],[128.5707806,35.8883661],[128.5708232,35.8887177],[128.5707806,35.8890694],[128.5706546,35.8894075],[128.5704499,35.8897191],[128.5701744,35.8899923]]]}"
6096784,"2015046","2626010400","26260001","부산광역시 동래구1","부산광역시 동래구 낙민동(연안교(남측) 부근)",6,6,0,3,3,0,129.090801557147,35.1930256225353,"{""type"":""Polygon"",""coordinates"":[[[129.0923544,35.1943003],[129.0920216,35.1945245],[129.091642,35.1946911],[129.09123,35.1947937],[129.0908016,35.1948283],[129.0903731,35.1947937],[129.0899612,35.1946911],[129.0895815,35.1945245],[129.0892487,35.1943003],[129.0889756,35.1940271],[129.0887727,35.1937155],[129.0886477,35.1933773],[129.0886055,35.1930256],[129.0886477,35.1926739],[129.0887727,35.1923357],[129.0889756,35.1920241],[129.0892488,35.1917509],[129.0895815,35.1915267],[129.0899612,35.1913601],[129.0903731,35.1912576],[129.0908016,35.1912229],[129.09123,35.1912576],[129.0916419,35.1913601],[129.0920216,35.1915267],[129.0923544,35.1917509],[129.0926275,35.1920241],[129.0928304,35.1923357],[129.0929554,35.1926739],[129.0929976,35.1930256],[129.0929554,35.1933773],[129.0928304,35.1937155],[129.0926275,35.1940271],[129.0923544,35.1943003]]]}"
6096786,"2015046","2629010700","26290001","부산광역시 남구1","부산광역시 남구 용호동(용호여중B 부근)",6,6,0,1,4,1,129.109470991794,35.1267624869001,"{""type"":""Polygon"",""coordinates"":[[[129.1110226,35.1280372],[129.1106901,35.1282614],[129.1103107,35.128428],[129.1098991,35.1285306],[129.109471,35.1285652],[129.1090429,35.1285306],[129.1086313,35.128428],[129.1082519,35.1282614],[129.1079194,35.1280372],[129.1076465,35.127764],[129.1074437,35.1274523],[129.1073189,35.1271142],[129.1072767,35.1267625],[129.1073189,35.1264108],[129.1074438,35.1260726],[129.1076466,35.1257609],[129.1079194,35.1254878],[129.108252,35.1252636],[129.1086313,35.125097],[129.1090429,35.1249944],[129.109471,35.1249598],[129.1098991,35.1249944],[129.1103107,35.125097],[129.11069,35.1252636],[129.1110225,35.1254878],[129.1112954,35.1257609],[129.1114982,35.1260726],[129.1116231,35.1264108],[129.1116652,35.1267625],[129.1116231,35.1271142],[129.1114982,35.1274523],[129.1112955,35.127764],[129.1110226,35.1280372]]]}"
6097405,"2015046","4513013400","45130008","전라북도 군산시8","전라북도 군산시 조촌동(조촌동서거리 부근)",4,4,0,0,4,0,126.737827121625,35.9703418312114,"{""type"":""Polygon"",""coordinates"":[[[126.7393951,35.9716164],[126.739059,35.9718405],[126.7386757,35.9720071],[126.7382597,35.9721097],[126.7378271,35.9721443],[126.7373945,35.9721097],[126.7369786,35.9720071],[126.7365952,35.9718405],[126.7362592,35.9716164],[126.7359834,35.9713432],[126.7357785,35.9710316],[126.7356524,35.9706935],[126.7356098,35.9703418],[126.7356524,35.9699902],[126.7357786,35.969652],[126.7359835,35.9693404],[126.7362592,35.9690673],[126.7365952,35.9688431],[126.7369786,35.9686766],[126.7373945,35.968574],[126.7378271,35.9685394],[126.7382597,35.968574],[126.7386756,35.9686766],[126.739059,35.9688431],[126.739395,35.9690673],[126.7396708,35.9693404],[126.7398757,35.969652],[126.7400019,35.9699902],[126.7400445,35.9703418],[126.7400019,35.9706935],[126.7398757,35.9710316],[126.7396708,35.9713432],[126.7393951,35.9716164]]]}"
6097406,"2015046","4513014400","45130009","전라북도 군산시9","전라북도 군산시 나운동(서나운주택 부근)",4,4,0,0,3,1,126.700952794437,35.9682167583976,"{""type"":""Polygon"",""coordinates"":[[[126.7025207,35.9694913],[126.7021847,35.9697155],[126.7018013,35.969882],[126.7013854,35.9699846],[126.7009528,35.9700192],[126.7005202,35.9699846],[126.7001043,35.969882],[126.6997209,35.9697155],[126.6993849,35.9694913],[126.6991092,35.9692181],[126.6989043,35.9689065],[126.6987781,35.9685684],[126.6987355,35.9682167],[126.6987781,35.9678651],[126.6989043,35.967527],[126.6991092,35.9672153],[126.699385,35.9669422],[126.699721,35.966718],[126.7001043,35.9665515],[126.7005202,35.9664489],[126.7009528,35.9664143],[126.7013854,35.9664489],[126.7018013,35.9665515],[126.7021846,35.966718],[126.7025206,35.9669422],[126.7027964,35.9672153],[126.7030013,35.967527],[126.7031275,35.9678651],[126.7031701,35.9682167],[126.7031275,35.9685684],[126.7030013,35.9689065],[126.7027964,35.9692181],[126.7025207,35.9694913]]]}"
6097408,"2015046","4514012200","45140001","전라북도 익산시1","전라북도 익산시 영등동((전자랜드21) 부근)",6,6,0,3,3,0,126.981486634502,35.9593605352614,"{""type"":""Polygon"",""coordinates"":[[[126.9830544,35.9606351],[126.9827184,35.9608592],[126.9823351,35.9610258],[126.9819192,35.9611284],[126.9814866,35.961163],[126.9810541,35.9611284],[126.9806382,35.9610258],[126.9802549,35.9608592],[126.9799189,35.9606351],[126.9796432,35.9603619],[126.9794383,35.9600503],[126.9793122,35.9597122],[126.9792696,35.9593605],[126.9793122,35.9590089],[126.9794384,35.9586707],[126.9796432,35.9583591],[126.979919,35.958086],[126.9802549,35.9578618],[126.9806382,35.9576953],[126.9810541,35.9575927],[126.9814866,35.9575581],[126.9819192,35.9575927],[126.982335,35.9576953],[126.9827183,35.9578618],[126.9830543,35.958086],[126.98333,35.9583591],[126.9835349,35.9586707],[126.9836611,35.9590089],[126.9837037,35.9593605],[126.9836611,35.9597122],[126.9835349,35.9600503],[126.9833301,35.9603619],[126.9830544,35.9606351]]]}"
6097410,"2015046","4519011600","45190002","전라북도 남원시2","전라북도 남원시 도통동(시민교회 부근)",5,5,0,1,4,0,127.398919646226,35.418291183792,"{""type"":""Polygon"",""coordinates"":[[[127.4004768,35.4195658],[127.4001431,35.41979],[127.3997624,35.4199566],[127.3993493,35.4200592],[127.3989196,35.4200938],[127.39849,35.4200592],[127.3980769,35.4199566],[127.3976962,35.41979],[127.3973625,35.4195658],[127.3970886,35.4192927],[127.3968851,35.418981],[127.3967598,35.4186428],[127.3967175,35.4182912],[127.3967598,35.4179395],[127.3968852,35.4176013],[127.3970887,35.4172897],[127.3973625,35.4170165],[127.3976962,35.4167923],[127.3980769,35.4166258],[127.39849,35.4165232],[127.3989196,35.4164885],[127.3993493,35.4165232],[127.3997623,35.4166258],[127.4001431,35.4167923],[127.4004768,35.4170165],[127.4007506,35.4172897],[127.4009541,35.4176013],[127.4010795,35.4179395],[127.4011218,35.4182912],[127.4010795,35.4186428],[127.4009542,35.418981],[127.4007507,35.4192927],[127.4004768,35.4195658]]]}"
6097411,"2015046","4611015800","46110003","전라남도 목포시3","전라남도 목포시 상동((LG텔레콤) 부근)",4,4,0,1,3,0,126.419208754681,34.8030509939092,"{""type"":""Polygon"",""coordinates"":[[[126.4207543,34.8043258],[126.4204231,34.80455],[126.4200452,34.8047166],[126.4196352,34.8048192],[126.4192088,34.8048538],[126.4187823,34.8048192],[126.4183723,34.8047166],[126.4179945,34.80455],[126.4176632,34.8043258],[126.4173914,34.8040526],[126.4171895,34.8037409],[126.4170651,34.8034027],[126.4170231,34.803051],[126.4170651,34.8026993],[126.4171895,34.8023611],[126.4173915,34.8020494],[126.4176633,34.8017762],[126.4179945,34.801552],[126.4183724,34.8013854],[126.4187824,34.8012828],[126.4192088,34.8012482],[126.4196351,34.8012828],[126.4200451,34.8013854],[126.420423,34.801552],[126.4207542,34.8017762],[126.421026,34.8020494],[126.421228,34.8023611],[126.4213524,34.8026993],[126.4213944,34.803051],[126.4213524,34.8034027],[126.421228,34.8037409],[126.4210261,34.8040526],[126.4207543,34.8043258]]]}"
6097048,"2015046","4111113400","41111003","경기도 수원시 장안구3","경기도 수원시 장안구 영화동(서문로타리주유소 부근)",6,6,1,0,4,1,127.006461501998,37.2864881936761,"{""type"":""Polygon"",""coordinates"":[[[127.0080563,37.2877624],[127.0077146,37.2879866],[127.0073246,37.2881531],[127.0069015,37.2882556],[127.0064615,37.2882903],[127.0060215,37.2882556],[127.0055984,37.2881531],[127.0052085,37.2879866],[127.0048667,37.2877624],[127.0045862,37.2874894],[127.0043778,37.2871778],[127.0042494,37.2868397],[127.0042061,37.2864882],[127.0042495,37.2861366],[127.0043778,37.2857986],[127.0045862,37.285487],[127.0048667,37.2852139],[127.0052085,37.2849898],[127.0055984,37.2848233],[127.0060215,37.2847207],[127.0064615,37.2846861],[127.0069015,37.2847207],[127.0073246,37.2848233],[127.0077145,37.2849898],[127.0080563,37.2852139],[127.0083368,37.285487],[127.0085452,37.2857986],[127.0086735,37.2861366],[127.0087169,37.2864882],[127.0086736,37.2868397],[127.0085452,37.2871778],[127.0083368,37.2874894],[127.0080563,37.2877624]]]}"
6097050,"2015046","4111313700","41113002","경기도 수원시 권선구2","경기도 수원시 권선구 권선동(큰사랑약국 부근)",5,5,0,2,2,1,127.022286799198,37.2498550583651,"{""type"":""Polygon"",""coordinates"":[[[127.0238809,37.2511293],[127.0235392,37.2513534],[127.0231495,37.25152],[127.0227266,37.2516225],[127.0222868,37.2516571],[127.021847,37.2516225],[127.0214241,37.25152],[127.0210344,37.2513534],[127.0206927,37.2511293],[127.0204124,37.2508562],[127.0202041,37.2505447],[127.0200758,37.2502066],[127.0200325,37.249855],[127.0200758,37.2495035],[127.0202041,37.2491654],[127.0204124,37.2488539],[127.0206928,37.2485808],[127.0210344,37.2483567],[127.0214241,37.2481901],[127.021847,37.2480876],[127.0222868,37.248053],[127.0227266,37.2480876],[127.0231495,37.2481901],[127.0235392,37.2483567],[127.0238808,37.2485808],[127.0241612,37.2488539],[127.0243695,37.2491654],[127.0244978,37.2495035],[127.0245411,37.249855],[127.0244978,37.2502066],[127.0243695,37.2505447],[127.0241612,37.2508562],[127.0238809,37.2511293]]]}"
6096854,"2015046","3014011200","30140002","대전광역시 중구2","대전광역시 중구 용두동(오류사거리 부근)",6,6,0,4,2,0,127.402299525104,36.3288626613836,"{""type"":""Polygon"",""coordinates"":[[[127.4038746,36.3301371],[127.4035371,36.3303613],[127.403152,36.3305278],[127.4027341,36.3306304],[127.4022995,36.330665],[127.401865,36.3306304],[127.4014471,36.3305278],[127.401062,36.3303613],[127.4007244,36.3301371],[127.4004474,36.329864],[127.4002416,36.3295524],[127.4001148,36.3292143],[127.4000721,36.3288626],[127.4001149,36.328511],[127.4002416,36.3281729],[127.4004475,36.3278613],[127.4007245,36.3275882],[127.401062,36.327364],[127.4014471,36.3271975],[127.401865,36.3270949],[127.4022995,36.3270603],[127.4027341,36.3270949],[127.4031519,36.3271975],[127.403537,36.327364],[127.4038746,36.3275882],[127.4041516,36.3278613],[127.4043574,36.3281729],[127.4044842,36.328511],[127.404527,36.3288626],[127.4044842,36.3292143],[127.4043575,36.3295524],[127.4041516,36.329864],[127.4038746,36.3301371]]]}"
6096859,"2015046","3114010400","31140001","울산광역시 남구1","울산광역시 남구 신정동(대한호스피스회 부근)",7,7,0,2,4,1,129.314037252318,35.5350434228166,"{""type"":""Polygon"",""coordinates"":[[[129.3155967,35.536318],[129.3152625,35.5365422],[129.3148812,35.5367088],[129.3144675,35.5368114],[129.3140373,35.536846],[129.313607,35.5368114],[129.3131933,35.5367088],[129.312812,35.5365422],[129.3124778,35.536318],[129.3122036,35.5360449],[129.3119998,35.5357332],[129.3118743,35.5353951],[129.3118319,35.5350434],[129.3118743,35.5346917],[129.3119998,35.5343536],[129.3122036,35.5340419],[129.3124779,35.5337688],[129.3128121,35.5335446],[129.3131933,35.533378],[129.313607,35.5332755],[129.3140373,35.5332408],[129.3144675,35.5332755],[129.3148812,35.533378],[129.3152624,35.5335446],[129.3155966,35.5337688],[129.3158709,35.5340419],[129.3160747,35.5343536],[129.3162002,35.5346917],[129.3162426,35.5350434],[129.3162002,35.5353951],[129.3160747,35.5357332],[129.3158709,35.5360449],[129.3155967,35.536318]]]}"
6096861,"2015046","3114010500","31140009","울산광역시 남구9","울산광역시 남구 달동(개미봉사회 부근)",4,4,0,1,2,1,129.312878801417,35.538566846084,"{""type"":""Polygon"",""coordinates"":[[[129.3144383,35.5398415],[129.3141041,35.5400657],[129.3137228,35.5402322],[129.3133091,35.5403348],[129.3128788,35.5403695],[129.3124485,35.5403348],[129.3120348,35.5402322],[129.3116535,35.5400657],[129.3113193,35.5398415],[129.311045,35.5395683],[129.3108412,35.5392567],[129.3107158,35.5389185],[129.3106734,35.5385668],[129.3107158,35.5382152],[129.3108413,35.537877],[129.3110451,35.5375654],[129.3113194,35.5372922],[129.3116536,35.537068],[129.3120348,35.5369015],[129.3124486,35.5367989],[129.3128788,35.5367642],[129.313309,35.5367989],[129.3137228,35.5369015],[129.314104,35.537068],[129.3144382,35.5372922],[129.3147125,35.5375654],[129.3149163,35.537877],[129.3150418,35.5382152],[129.3150842,35.5385668],[129.3150418,35.5389185],[129.3149164,35.5392567],[129.3147126,35.5395683],[129.3144383,35.5398415]]]}"
6097392,"2015046","4311311400","43113001","충청북도 청주시 흥덕구1","충청북도 청주시 흥덕구 복대동(금강운수(주) 청주지점(금강렌트카) 부근)",6,6,0,2,4,0,127.446170843111,36.6341028529652,"{""type"":""Polygon"",""coordinates"":[[[127.4477521,36.6353772],[127.4474132,36.6356014],[127.4470266,36.6357679],[127.4466071,36.6358705],[127.4461708,36.6359051],[127.4457346,36.6358705],[127.4453151,36.6357679],[127.4449284,36.6356014],[127.4445896,36.6353772],[127.4443115,36.6351041],[127.4441048,36.6347925],[127.4439776,36.6344544],[127.4439346,36.6341028],[127.4439776,36.6337512],[127.4441049,36.6334131],[127.4443115,36.6331015],[127.4445896,36.6328284],[127.4449285,36.6326043],[127.4453151,36.6324378],[127.4457346,36.6323352],[127.4461708,36.6323006],[127.4466071,36.6323352],[127.4470266,36.6324378],[127.4474132,36.6326043],[127.4477521,36.6328284],[127.4480302,36.6331015],[127.4482368,36.6334131],[127.4483641,36.6337512],[127.4484071,36.6341028],[127.4483641,36.6344544],[127.4482369,36.6347925],[127.4480302,36.6351041],[127.4477521,36.6353772]]]}"
6097393,"2015046","4313010600","43130002","충청북도 충주시2","충청북도 충주시 용산동(남부자동차정비공업사 부근)",5,5,0,3,2,0,127.933947342297,36.964959693436,"{""type"":""Polygon"",""coordinates"":[[[127.9355354,36.966234],[127.9351951,36.9664581],[127.9348068,36.9666247],[127.9343855,36.9667272],[127.9339473,36.9667619],[127.9335092,36.9667272],[127.9330879,36.9666247],[127.9326996,36.9664581],[127.9323592,36.966234],[127.9320799,36.9659609],[127.9318724,36.9656493],[127.9317446,36.9653113],[127.9317015,36.9649597],[127.9317446,36.9646081],[127.9318725,36.96427],[127.93208,36.9639584],[127.9323593,36.9636854],[127.9326996,36.9634612],[127.9330879,36.9632947],[127.9335092,36.9631921],[127.9339473,36.9631575],[127.9343855,36.9631921],[127.9348068,36.9632947],[127.9351951,36.9634612],[127.9355354,36.9636854],[127.9358147,36.9639584],[127.9360222,36.96427],[127.93615,36.9646081],[127.9361932,36.9649597],[127.9361501,36.9653113],[127.9360223,36.9656493],[127.9358147,36.9659609],[127.9355354,36.966234]]]}"
6097395,"2015046","4315011000","43150002","충청북도 제천시2","충청북도 제천시 영천동(남부교회앞교차로 부근)",5,5,0,2,3,0,128.204155386963,37.1296255016165,"{""type"":""Polygon"",""coordinates"":[[[128.2057469,37.1308998],[128.2054058,37.1311239],[128.2050167,37.1312904],[128.2045945,37.131393],[128.2041554,37.1314276],[128.2037163,37.131393],[128.2032941,37.1312904],[128.2029049,37.1311239],[128.2025639,37.1308998],[128.202284,37.1306267],[128.202076,37.1303151],[128.2019479,37.1299771],[128.2019047,37.1296255],[128.2019479,37.1292739],[128.202076,37.1289358],[128.202284,37.1286243],[128.2025639,37.1283512],[128.202905,37.1281271],[128.2032941,37.1279606],[128.2037163,37.127858],[128.2041554,37.1278234],[128.2045945,37.127858],[128.2050167,37.1279606],[128.2054058,37.1281271],[128.2057469,37.1283512],[128.2060268,37.1286243],[128.2062348,37.1289358],[128.2063629,37.1292739],[128.2064061,37.1296255],[128.2063629,37.1299771],[128.2062348,37.1303151],[128.2060268,37.1306267],[128.2057469,37.1308998]]]}"
6095986,"2015046","4611010200","46110002","전라남도 목포시2","전라남도 목포시 산정동((KTF) 부근)",4,4,0,2,2,0,126.392962426576,34.7986966168563,"{""type"":""Polygon"",""coordinates"":[[[126.3945079,34.7999714],[126.3941767,34.8001956],[126.3937988,34.8003622],[126.3933888,34.8004648],[126.3929624,34.8004994],[126.392536,34.8004648],[126.392126,34.8003622],[126.3917482,34.8001956],[126.391417,34.7999714],[126.3911452,34.7996982],[126.3909432,34.7993865],[126.3908189,34.7990483],[126.3907769,34.7986966],[126.3908189,34.7983449],[126.3909433,34.7980067],[126.3911453,34.797695],[126.3914171,34.7974218],[126.3917482,34.7971976],[126.3921261,34.797031],[126.3925361,34.7969284],[126.3929624,34.7968938],[126.3933888,34.7969284],[126.3937988,34.797031],[126.3941766,34.7971976],[126.3945078,34.7974218],[126.3947796,34.797695],[126.3949816,34.7980067],[126.3951059,34.7983449],[126.395148,34.7986966],[126.395106,34.7990483],[126.3949816,34.7993865],[126.3947796,34.7996982],[126.3945079,34.7999714]]]}"
